id_seccion;dia_semana;hora_inicio;hora_fin
4209;JUEVES;17:00;19:00
4210;LUNES;13:00;15:00
4210;MIERCOLES;16:00;19:00
4210;JUEVES;09:00;11:00
4211;LUNES;15:00;17:00
4211;JUEVES;18:00;20:00
4211;SABADO;18:00;21:00
4212;JUEVES;11:00;13:00
4212;SABADO;17:00;20:00
4213;SABADO;13:00;16:00
4214;LUNES;13:00;15:00
4214;MIERCOLES;08:00;10:00
4215;MARTES;17:00;19:00
4215;JUEVES;13:00;15:00
4215;VIERNES;18:00;20:00
4216;JUEVES;16:00;18:00
4216;MIERCOLES;08:00;10:00
4216;VIERNES;10:00;13:00
4217;LUNES;14:00;17:00
4218;SABADO;18:00;20:00
4219;VIERNES;13:00;15:00
4219;MIERCOLES;16:00;18:00
4219;LUNES;08:00;10:00
4220;VIERNES;13:00;15:00
4220;MIERCOLES;13:00;15:00
4220;SABADO;11:00;13:00
4221;VIERNES;14:00;17:00
4221;JUEVES;14:00;17:00
4221;MIERCOLES;13:00;15:00
4222;JUEVES;15:00;18:00
4222;MIERCOLES;14:00;17:00
4222;MARTES;15:00;17:00
4223;JUEVES;08:00;10:00
4223;SABADO;15:00;17:00
4224;MARTES;14:00;17:00
4224;MIERCOLES;08:00;11:00
4224;SABADO;15:00;17:00
4225;LUNES;18:00;20:00
4225;JUEVES;17:00;19:00
4225;MARTES;18:00;20:00
4226;VIERNES;18:00;21:00
4227;MIERCOLES;16:00;18:00
4227;SABADO;15:00;17:00
4227;MARTES;09:00;12:00
4228;LUNES;17:00;20:00
4228;JUEVES;17:00;19:00
4229;VIERNES;09:00;12:00
4230;JUEVES;16:00;19:00
4230;MIERCOLES;17:00;19:00
4230;MARTES;17:00;19:00
4231;VIERNES;10:00;12:00
4231;SABADO;14:00;17:00
4232;SABADO;10:00;13:00
4232;MARTES;10:00;13:00
4233;VIERNES;18:00;20:00
4234;LUNES;08:00;11:00
4234;VIERNES;08:00;11:00
4234;MARTES;17:00;20:00
4235;MARTES;13:00;15:00
4235;SABADO;10:00;12:00
4235;VIERNES;10:00;13:00
4236;MARTES;14:00;16:00
4237;SABADO;11:00;13:00
4237;MIERCOLES;17:00;19:00
4238;MARTES;14:00;17:00
4239;LUNES;09:00;12:00
4240;MIERCOLES;14:00;16:00
4240;VIERNES;16:00;18:00
4241;SABADO;11:00;14:00
4242;JUEVES;09:00;12:00
4243;MARTES;17:00;20:00
4243;JUEVES;14:00;17:00
4243;SABADO;14:00;16:00
4244;JUEVES;10:00;13:00
4245;SABADO;13:00;16:00
4246;MIERCOLES;16:00;19:00
4246;MARTES;10:00;13:00
4246;SABADO;10:00;13:00
4247;MARTES;13:00;16:00
4248;LUNES;13:00;15:00
4249;JUEVES;17:00;19:00
4249;MIERCOLES;08:00;10:00
4249;VIERNES;09:00;12:00
4250;MIERCOLES;18:00;20:00
4250;VIERNES;15:00;18:00
4251;VIERNES;09:00;11:00
4252;MIERCOLES;18:00;21:00
4252;MARTES;13:00;15:00
4253;MIERCOLES;08:00;10:00
4254;LUNES;15:00;18:00
4254;SABADO;14:00;17:00
4255;LUNES;17:00;19:00
4256;JUEVES;10:00;12:00
4257;MIERCOLES;11:00;13:00
4257;VIERNES;19:00;22:00
4257;MARTES;19:00;21:00
4258;JUEVES;17:00;20:00
4259;SABADO;19:00;21:00
4259;JUEVES;10:00;13:00
4259;MIERCOLES;11:00;13:00
4260;LUNES;13:00;16:00
4260;VIERNES;14:00;17:00
4261;MARTES;08:00;11:00
4262;JUEVES;09:00;11:00
4262;LUNES;08:00;11:00
4263;LUNES;19:00;22:00
4264;VIERNES;15:00;18:00
4264;MIERCOLES;11:00;14:00
4265;JUEVES;09:00;11:00
4265;MARTES;19:00;22:00
4266;JUEVES;17:00;19:00
4267;VIERNES;13:00;15:00
4268;LUNES;10:00;13:00
4268;MIERCOLES;11:00;14:00
4269;SABADO;08:00;11:00
4270;MARTES;10:00;12:00
4270;VIERNES;10:00;12:00
4271;MARTES;10:00;13:00
4271;JUEVES;10:00;12:00
4271;VIERNES;13:00;15:00
4272;JUEVES;09:00;12:00
4273;JUEVES;19:00;21:00
4274;LUNES;16:00;18:00
4274;JUEVES;15:00;18:00
4275;SABADO;18:00;20:00
4276;MARTES;09:00;11:00
4277;MIERCOLES;13:00;15:00
4278;VIERNES;15:00;18:00
4279;MARTES;15:00;18:00
4280;LUNES;14:00;17:00
4280;JUEVES;13:00;15:00
4281;VIERNES;17:00;19:00
4281;JUEVES;11:00;13:00
4281;SABADO;15:00;17:00
4282;SABADO;17:00;20:00
4282;MIERCOLES;19:00;21:00
4283;VIERNES;19:00;21:00
4284;JUEVES;15:00;17:00
4284;VIERNES;19:00;22:00
4284;LUNES;08:00;11:00
4285;LUNES;14:00;16:00
4286;MIERCOLES;13:00;15:00
4286;JUEVES;19:00;22:00
4287;JUEVES;08:00;10:00
4287;LUNES;14:00;17:00
4288;VIERNES;13:00;16:00
4288;MARTES;10:00;13:00
4289;JUEVES;17:00;19:00
4289;LUNES;08:00;10:00
4290;JUEVES;10:00;13:00
4290;LUNES;09:00;11:00
4290;MIERCOLES;13:00;15:00
4291;VIERNES;17:00;19:00
4291;MIERCOLES;10:00;13:00
4291;JUEVES;09:00;11:00
4292;JUEVES;14:00;16:00
4293;VIERNES;16:00;18:00
4293;JUEVES;18:00;20:00
4294;JUEVES;18:00;20:00
4294;MARTES;15:00;17:00
4295;VIERNES;17:00;20:00
4295;MARTES;08:00;11:00
4295;MIERCOLES;18:00;20:00
4296;VIERNES;16:00;19:00
4296;LUNES;18:00;21:00
4297;LUNES;18:00;20:00
4297;JUEVES;17:00;19:00
4297;VIERNES;16:00;18:00
4298;VIERNES;15:00;17:00
4298;LUNES;17:00;19:00
4299;LUNES;10:00;13:00
4300;LUNES;16:00;19:00
4300;MARTES;08:00;11:00
4300;VIERNES;10:00;12:00
4301;JUEVES;17:00;19:00
4302;LUNES;11:00;13:00
4302;JUEVES;15:00;17:00
4302;MIERCOLES;14:00;17:00
4303;JUEVES;10:00;13:00
4303;MIERCOLES;17:00;19:00
4303;LUNES;18:00;21:00
4304;SABADO;19:00;22:00
4304;MIERCOLES;16:00;18:00
4305;SABADO;13:00;15:00
4306;VIERNES;10:00;12:00
4306;MIERCOLES;08:00;10:00
4306;SABADO;14:00;16:00
4307;VIERNES;08:00;11:00
4308;SABADO;15:00;17:00
4308;VIERNES;15:00;18:00
4309;SABADO;16:00;18:00
4310;SABADO;15:00;18:00
4310;LUNES;13:00;15:00
4311;MARTES;14:00;17:00
4311;JUEVES;09:00;11:00
4312;VIERNES;14:00;16:00
4312;JUEVES;15:00;17:00
4313;VIERNES;10:00;13:00
4313;SABADO;19:00;22:00
4313;JUEVES;16:00;19:00
4314;SABADO;11:00;14:00
4315;SABADO;08:00;11:00
4316;MIERCOLES;11:00;14:00
4316;VIERNES;18:00;20:00
4317;VIERNES;15:00;18:00
4317;LUNES;17:00;19:00
4317;SABADO;10:00;12:00
4318;LUNES;08:00;11:00
4318;MARTES;08:00;10:00
4319;SABADO;16:00;18:00
4319;MIERCOLES;09:00;12:00
4320;LUNES;13:00;16:00
4320;SABADO;10:00;13:00
4320;MARTES;10:00;13:00
4321;LUNES;19:00;22:00
4321;JUEVES;18:00;21:00
4322;JUEVES;16:00;18:00
4323;MARTES;11:00;13:00
4323;SABADO;15:00;17:00
4324;SABADO;17:00;19:00
4324;LUNES;18:00;21:00
4324;MIERCOLES;15:00;17:00
4325;MIERCOLES;19:00;21:00
4325;LUNES;19:00;21:00
4325;VIERNES;09:00;11:00
4326;JUEVES;16:00;18:00
4327;LUNES;19:00;21:00
4327;JUEVES;10:00;12:00
4328;VIERNES;18:00;20:00
4328;JUEVES;13:00;15:00
4329;JUEVES;13:00;15:00
4329;MIERCOLES;18:00;21:00
4329;VIERNES;13:00;16:00
4330;SABADO;08:00;11:00
4331;VIERNES;08:00;10:00
4331;MARTES;15:00;18:00
4331;LUNES;10:00;12:00
4332;MIERCOLES;19:00;22:00
4332;SABADO;16:00;18:00
4333;VIERNES;19:00;22:00
4333;MARTES;14:00;17:00
4333;SABADO;11:00;13:00
4334;JUEVES;08:00;10:00
4334;SABADO;14:00;16:00
4334;VIERNES;10:00;12:00
4335;JUEVES;17:00;20:00
4336;MARTES;19:00;22:00
4337;LUNES;08:00;10:00
4338;SABADO;18:00;21:00
4339;LUNES;13:00;15:00
4339;JUEVES;13:00;15:00
4340;LUNES;10:00;12:00
4340;MARTES;08:00;11:00
4341;SABADO;16:00;19:00
4342;MARTES;17:00;20:00
4342;VIERNES;09:00;11:00
4342;SABADO;13:00;15:00
4343;LUNES;10:00;12:00
4343;JUEVES;17:00;20:00
4344;MARTES;16:00;19:00
4344;MIERCOLES;08:00;10:00
4344;VIERNES;14:00;16:00
4345;MARTES;18:00;20:00
4345;LUNES;19:00;21:00
4345;MIERCOLES;16:00;19:00
4346;VIERNES;15:00;18:00
4346;MIERCOLES;13:00;15:00
4347;JUEVES;11:00;13:00
4347;VIERNES;09:00;12:00
4347;LUNES;17:00;20:00
4348;MIERCOLES;18:00;20:00
4349;JUEVES;16:00;18:00
4349;MIERCOLES;15:00;17:00
4350;MARTES;14:00;16:00
4350;JUEVES;13:00;16:00
4350;SABADO;14:00;17:00
4351;SABADO;17:00;20:00
4352;SABADO;14:00;17:00
4352;VIERNES;15:00;18:00
4353;MIERCOLES;13:00;16:00
4354;MIERCOLES;11:00;13:00
4355;LUNES;15:00;17:00
4355;MARTES;13:00;16:00
4356;VIERNES;13:00;16:00
4356;MIERCOLES;09:00;11:00
4357;VIERNES;16:00;18:00
4357;JUEVES;11:00;14:00
4358;SABADO;14:00;16:00
4358;MIERCOLES;14:00;17:00
4358;LUNES;15:00;18:00
4359;MARTES;08:00;11:00
4359;MIERCOLES;14:00;17:00
4360;SABADO;18:00;20:00
4360;VIERNES;18:00;21:00
4361;VIERNES;16:00;18:00
4362;SABADO;09:00;12:00
4363;LUNES;19:00;22:00
4364;VIERNES;17:00;19:00
4365;SABADO;17:00;20:00
4366;SABADO;16:00;19:00
4366;LUNES;11:00;14:00
4367;LUNES;13:00;16:00
4368;MARTES;14:00;17:00
4368;SABADO;11:00;13:00
4368;VIERNES;15:00;17:00
4369;VIERNES;19:00;21:00
4369;MIERCOLES;15:00;17:00
4369;MARTES;13:00;16:00
4370;MARTES;11:00;13:00
4370;VIERNES;13:00;15:00
4370;MIERCOLES;08:00;10:00
4371;SABADO;11:00;13:00
4371;VIERNES;18:00;20:00
4372;SABADO;19:00;22:00
4372;MIERCOLES;19:00;22:00
4372;LUNES;08:00;10:00
4373;MARTES;09:00;12:00
4374;LUNES;13:00;16:00
4374;SABADO;19:00;22:00
4374;JUEVES;19:00;22:00
4375;MARTES;18:00;21:00
4375;SABADO;19:00;21:00
4376;JUEVES;09:00;11:00
4376;LUNES;19:00;22:00
4377;VIERNES;09:00;12:00
4378;MARTES;10:00;12:00
4378;VIERNES;13:00;16:00
4378;SABADO;14:00;16:00
4379;MIERCOLES;17:00;19:00
4379;MARTES;09:00;12:00
4380;LUNES;16:00;18:00
4381;VIERNES;15:00;18:00
4381;MIERCOLES;16:00;19:00
4382;LUNES;11:00;14:00
4382;MARTES;08:00;10:00
4382;JUEVES;16:00;18:00
4383;VIERNES;18:00;21:00
4384;VIERNES;18:00;20:00
4385;SABADO;09:00;11:00
4385;LUNES;14:00;17:00
4385;MARTES;17:00;19:00
4386;MIERCOLES;18:00;21:00
4386;LUNES;08:00;11:00
4387;SABADO;08:00;11:00
4387;JUEVES;16:00;18:00
4387;LUNES;19:00;22:00
4388;SABADO;19:00;22:00
4389;VIERNES;19:00;21:00
4389;MARTES;14:00;16:00
4389;LUNES;13:00;15:00
4390;VIERNES;18:00;20:00
4390;SABADO;15:00;17:00
4391;SABADO;14:00;17:00
4391;VIERNES;15:00;17:00
4392;JUEVES;11:00;13:00
4393;SABADO;14:00;16:00
4393;VIERNES;16:00;19:00
4393;JUEVES;11:00;13:00
4394;LUNES;17:00;19:00
4394;MARTES;09:00;12:00
4394;JUEVES;15:00;18:00
4395;VIERNES;19:00;22:00
4395;MARTES;16:00;18:00
4395;JUEVES;13:00;16:00
4396;SABADO;18:00;21:00
4396;MARTES;13:00;15:00
4397;LUNES;09:00;11:00
4398;MIERCOLES;13:00;16:00
4398;JUEVES;17:00;20:00
4399;JUEVES;18:00;21:00
4399;SABADO;10:00;12:00
4400;VIERNES;10:00;13:00
4400;MIERCOLES;14:00;16:00
4401;MARTES;11:00;14:00
4402;SABADO;08:00;10:00
4402;MARTES;09:00;12:00
4403;LUNES;08:00;10:00
4403;SABADO;08:00;11:00
4403;MIERCOLES;11:00;13:00
4404;LUNES;18:00;21:00
4404;VIERNES;18:00;21:00
4404;MARTES;14:00;17:00
4405;JUEVES;14:00;17:00
4405;MARTES;16:00;19:00
4405;SABADO;13:00;15:00
4406;MIERCOLES;08:00;11:00
4407;JUEVES;11:00;14:00
4407;MIERCOLES;15:00;17:00
4407;VIERNES;16:00;18:00
4408;VIERNES;15:00;18:00
4408;MIERCOLES;18:00;21:00
4409;JUEVES;08:00;11:00
4409;VIERNES;09:00;11:00
4409;MARTES;08:00;11:00
4410;LUNES;14:00;16:00
4410;JUEVES;17:00;20:00
4410;VIERNES;19:00;21:00
4411;MIERCOLES;08:00;10:00
4411;LUNES;11:00;13:00
4411;SABADO;14:00;16:00
4412;MARTES;16:00;19:00
4413;SABADO;10:00;12:00
4413;JUEVES;19:00;21:00
4413;MIERCOLES;19:00;22:00
4414;SABADO;14:00;16:00
4415;JUEVES;14:00;16:00
4416;JUEVES;17:00;20:00
4416;MARTES;18:00;21:00
4416;LUNES;19:00;21:00
4417;JUEVES;15:00;18:00
4417;MIERCOLES;18:00;21:00
4417;VIERNES;11:00;13:00
4418;MIERCOLES;19:00;21:00
4418;VIERNES;16:00;18:00
4419;SABADO;11:00;13:00
4420;MIERCOLES;19:00;21:00
4421;MARTES;18:00;20:00
4421;VIERNES;08:00;10:00
4421;JUEVES;11:00;13:00
4422;JUEVES;15:00;17:00
4423;MARTES;10:00;12:00
4424;SABADO;11:00;14:00
4424;MARTES;14:00;16:00
4424;VIERNES;08:00;11:00
4425;VIERNES;10:00;13:00
4425;LUNES;13:00;16:00
4425;MARTES;08:00;10:00
4426;JUEVES;10:00;13:00
4426;VIERNES;10:00;13:00
4427;MARTES;15:00;18:00
4427;MIERCOLES;16:00;18:00
4428;JUEVES;17:00;20:00
4428;MARTES;19:00;22:00
4428;MIERCOLES;16:00;19:00
4429;VIERNES;16:00;19:00
4429;MARTES;08:00;10:00
4429;JUEVES;09:00;12:00
4430;JUEVES;13:00;15:00
4431;MARTES;17:00;19:00
4432;JUEVES;19:00;22:00
4432;SABADO;09:00;11:00
4433;JUEVES;13:00;15:00
4434;VIERNES;19:00;21:00
4434;MARTES;09:00;12:00
4435;SABADO;09:00;12:00
4435;MARTES;11:00;13:00
4436;MIERCOLES;19:00;22:00
4436;VIERNES;14:00;16:00
4436;SABADO;08:00;11:00
4437;VIERNES;16:00;19:00
4438;SABADO;15:00;17:00
4438;MARTES;18:00;21:00
4438;JUEVES;15:00;17:00
4439;MARTES;10:00;13:00
4439;VIERNES;19:00;22:00
4439;LUNES;09:00;11:00
4440;JUEVES;15:00;18:00
4441;LUNES;10:00;12:00
4441;JUEVES;09:00;11:00
4441;VIERNES;11:00;13:00
4442;SABADO;09:00;12:00
4442;MARTES;10:00;13:00
4442;JUEVES;09:00;12:00
4443;JUEVES;13:00;16:00
4443;SABADO;14:00;17:00
4443;VIERNES;18:00;21:00
4444;JUEVES;15:00;18:00
4445;MIERCOLES;15:00;17:00
4445;SABADO;17:00;20:00
4446;MIERCOLES;09:00;12:00
4447;MARTES;11:00;14:00
4448;JUEVES;10:00;13:00
4448;VIERNES;11:00;13:00
4448;MIERCOLES;15:00;18:00
4449;LUNES;11:00;13:00
4449;MARTES;10:00;13:00
4450;MIERCOLES;09:00;12:00
4451;SABADO;11:00;14:00
4451;LUNES;15:00;18:00
4451;MARTES;19:00;21:00
4452;VIERNES;17:00;19:00
4453;VIERNES;10:00;12:00
4453;JUEVES;10:00;12:00
4453;LUNES;17:00;20:00
4454;LUNES;08:00;11:00
4455;LUNES;11:00;13:00
4456;JUEVES;18:00;21:00
4456;MARTES;15:00;17:00
4457;LUNES;15:00;17:00
4458;MIERCOLES;13:00;16:00
4459;SABADO;17:00;19:00
4459;MIERCOLES;17:00;19:00
4460;MARTES;15:00;18:00
4461;VIERNES;19:00;21:00
4461;MIERCOLES;16:00;19:00
4462;LUNES;11:00;14:00
4463;MARTES;16:00;18:00
4463;VIERNES;18:00;20:00
4463;MIERCOLES;17:00;20:00
4464;MIERCOLES;14:00;16:00
4465;VIERNES;18:00;20:00
4465;MARTES;15:00;17:00
4466;VIERNES;16:00;18:00
4467;VIERNES;18:00;21:00
4467;MARTES;16:00;18:00
4467;JUEVES;08:00;10:00
4468;MIERCOLES;11:00;13:00
4468;LUNES;10:00;12:00
4469;JUEVES;18:00;21:00
4469;VIERNES;17:00;19:00
4469;LUNES;13:00;15:00
4470;VIERNES;09:00;11:00
4470;JUEVES;10:00;13:00
4470;LUNES;15:00;17:00
4471;VIERNES;16:00;19:00
4472;SABADO;19:00;21:00
4472;LUNES;13:00;16:00
4473;MIERCOLES;16:00;19:00
4474;MARTES;13:00;16:00
4474;LUNES;11:00;14:00
4474;SABADO;08:00;11:00
4475;MIERCOLES;18:00;21:00
4476;JUEVES;17:00;20:00
4477;JUEVES;18:00;21:00
4478;JUEVES;11:00;14:00
4478;VIERNES;14:00;16:00
4478;MARTES;14:00;16:00
4479;MIERCOLES;19:00;21:00
4480;LUNES;09:00;11:00
4480;SABADO;16:00;18:00
4480;VIERNES;15:00;18:00
4481;SABADO;08:00;11:00
4482;LUNES;09:00;11:00
4482;SABADO;15:00;18:00
4483;JUEVES;15:00;17:00
4483;MARTES;10:00;12:00
4483;SABADO;14:00;17:00
4484;SABADO;14:00;17:00
4485;MARTES;11:00;13:00
4485;VIERNES;15:00;17:00
4485;SABADO;13:00;15:00
4486;MIERCOLES;19:00;21:00
4486;JUEVES;08:00;11:00
4486;SABADO;11:00;14:00
4487;LUNES;11:00;14:00
4487;VIERNES;17:00;19:00
4488;VIERNES;14:00;16:00
4489;SABADO;08:00;10:00
4489;VIERNES;10:00;12:00
4489;MARTES;17:00;20:00
4490;JUEVES;13:00;15:00
4490;MARTES;15:00;18:00
4490;LUNES;14:00;17:00
4491;MIERCOLES;19:00;22:00
4491;SABADO;10:00;12:00
4491;LUNES;18:00;21:00
4492;VIERNES;17:00;20:00
4492;MARTES;11:00;14:00
4492;JUEVES;17:00;20:00
4493;SABADO;08:00;11:00
4494;VIERNES;13:00;15:00
4494;MARTES;19:00;21:00
4494;LUNES;13:00;15:00
4495;VIERNES;17:00;20:00
4495;SABADO;14:00;16:00
4495;LUNES;17:00;20:00
4496;MARTES;10:00;13:00
4496;JUEVES;16:00;18:00
4497;MARTES;16:00;18:00
4498;MARTES;11:00;14:00
4498;SABADO;09:00;11:00
4499;LUNES;14:00;16:00
4500;VIERNES;09:00;11:00
4500;SABADO;13:00;15:00
4501;JUEVES;09:00;12:00
4501;MARTES;10:00;12:00
4502;SABADO;11:00;13:00
4503;LUNES;08:00;11:00
4503;SABADO;10:00;13:00
4504;LUNES;14:00;17:00
4504;JUEVES;11:00;14:00
4504;SABADO;15:00;18:00
4505;SABADO;08:00;10:00
4505;JUEVES;08:00;11:00
4505;LUNES;09:00;11:00
4506;MARTES;14:00;17:00
4506;JUEVES;14:00;17:00
4506;SABADO;15:00;18:00
4507;MIERCOLES;18:00;20:00
4507;MARTES;11:00;13:00
4507;LUNES;09:00;11:00
4508;MARTES;15:00;17:00
4508;JUEVES;17:00;19:00
4508;VIERNES;13:00;16:00
4509;MARTES;17:00;20:00
4510;JUEVES;13:00;15:00
4510;MARTES;18:00;20:00
4511;MIERCOLES;14:00;17:00
4511;MARTES;19:00;22:00
4511;LUNES;17:00;20:00
4512;MARTES;09:00;11:00
4512;SABADO;19:00;22:00
4512;VIERNES;15:00;18:00
4513;LUNES;17:00;19:00
4513;VIERNES;11:00;14:00
4513;MARTES;11:00;14:00
4514;SABADO;17:00;19:00
4515;JUEVES;11:00;13:00
4516;LUNES;16:00;19:00
4516;SABADO;17:00;20:00
4517;MIERCOLES;15:00;17:00
4517;LUNES;11:00;14:00
4517;VIERNES;10:00;12:00
4518;MARTES;16:00;19:00
4518;JUEVES;11:00;14:00
4519;LUNES;13:00;16:00
4519;SABADO;10:00;13:00
4520;LUNES;17:00;20:00
4521;VIERNES;18:00;21:00
4521;MARTES;11:00;14:00
4521;LUNES;08:00;11:00
4522;SABADO;10:00;12:00
4522;JUEVES;09:00;12:00
4523;VIERNES;13:00;15:00
4524;JUEVES;10:00;12:00
4525;MIERCOLES;17:00;20:00
4525;SABADO;13:00;15:00
4525;VIERNES;13:00;15:00
4526;JUEVES;10:00;12:00
4527;MARTES;09:00;11:00
4528;VIERNES;14:00;17:00
4528;MIERCOLES;19:00;22:00
4528;JUEVES;19:00;22:00
4529;JUEVES;18:00;21:00
4529;MARTES;17:00;19:00
4529;VIERNES;11:00;13:00
4530;LUNES;13:00;15:00
4530;JUEVES;09:00;12:00
4530;MIERCOLES;10:00;12:00
4531;VIERNES;11:00;14:00
4531;JUEVES;18:00;20:00
4532;MARTES;18:00;20:00
4532;LUNES;14:00;17:00
4532;JUEVES;19:00;21:00
4533;VIERNES;19:00;21:00
4533;MARTES;13:00;15:00
4534;JUEVES;17:00;20:00
4534;LUNES;18:00;20:00
4535;JUEVES;13:00;15:00
4535;VIERNES;18:00;21:00
4536;MARTES;10:00;12:00
4537;JUEVES;14:00;17:00
4537;VIERNES;13:00;15:00
4538;MIERCOLES;17:00;20:00
4538;SABADO;18:00;20:00
4539;JUEVES;17:00;19:00
4540;JUEVES;17:00;20:00
4540;MIERCOLES;15:00;17:00
4541;VIERNES;10:00;12:00
4542;MARTES;11:00;13:00
4542;VIERNES;09:00;11:00
4542;JUEVES;11:00;13:00
4543;JUEVES;17:00;19:00
4544;MIERCOLES;16:00;18:00
4544;JUEVES;08:00;11:00
4544;LUNES;19:00;22:00
4545;VIERNES;10:00;12:00
4546;MARTES;08:00;11:00
4547;JUEVES;14:00;17:00
4547;MARTES;18:00;20:00
4548;MARTES;14:00;17:00
4549;LUNES;17:00;20:00
4550;SABADO;09:00;11:00
4550;JUEVES;13:00;16:00
4551;VIERNES;18:00;21:00
4552;MIERCOLES;17:00;19:00
4552;MARTES;16:00;18:00
4553;SABADO;08:00;11:00
4553;MIERCOLES;14:00;16:00
4554;SABADO;11:00;14:00
4555;MIERCOLES;16:00;18:00
4555;VIERNES;08:00;10:00
4556;SABADO;17:00;19:00
4556;JUEVES;09:00;11:00
4556;LUNES;19:00;21:00
4557;JUEVES;13:00;15:00
4557;VIERNES;18:00;21:00
4558;LUNES;18:00;20:00
4559;SABADO;18:00;20:00
4559;LUNES;11:00;13:00
4560;SABADO;14:00;16:00
4561;MARTES;17:00;20:00
4561;MIERCOLES;15:00;17:00
4562;JUEVES;14:00;16:00
4563;JUEVES;17:00;20:00
4563;VIERNES;14:00;17:00
4564;MIERCOLES;11:00;14:00
4565;MIERCOLES;09:00;12:00
4565;LUNES;18:00;21:00
4566;MARTES;10:00;12:00
4566;LUNES;18:00;21:00
4566;VIERNES;08:00;11:00
4567;VIERNES;14:00;16:00
4567;MARTES;16:00;19:00
4568;JUEVES;10:00;12:00
4568;VIERNES;08:00;10:00
4569;JUEVES;15:00;17:00
4569;MIERCOLES;10:00;12:00
4569;SABADO;10:00;13:00
4570;LUNES;08:00;10:00
4570;MIERCOLES;18:00;21:00
4571;MARTES;10:00;13:00
4571;VIERNES;08:00;11:00
4571;LUNES;15:00;17:00
4572;LUNES;18:00;20:00
4572;MIERCOLES;17:00;20:00
4572;VIERNES;10:00;13:00
4573;SABADO;15:00;18:00
4573;VIERNES;08:00;11:00
4574;LUNES;15:00;18:00
4574;SABADO;14:00;17:00
4575;JUEVES;15:00;17:00
4575;SABADO;18:00;21:00
4575;VIERNES;17:00;20:00
4576;VIERNES;18:00;21:00
4576;LUNES;13:00;15:00
4576;MIERCOLES;13:00;15:00
4577;MARTES;15:00;18:00
4577;VIERNES;13:00;15:00
4577;SABADO;16:00;18:00
4578;MARTES;16:00;18:00
4578;MIERCOLES;09:00;11:00
4579;VIERNES;15:00;17:00
4579;LUNES;10:00;12:00
4580;SABADO;13:00;16:00
4581;VIERNES;13:00;16:00
4581;MARTES;16:00;19:00
4582;LUNES;11:00;14:00
4582;VIERNES;16:00;19:00
4582;SABADO;18:00;20:00
4583;SABADO;19:00;21:00
4584;JUEVES;08:00;10:00
4584;SABADO;17:00;20:00
4585;LUNES;15:00;17:00
4585;JUEVES;17:00;19:00
4585;SABADO;18:00;20:00
4586;JUEVES;10:00;12:00
4586;MIERCOLES;13:00;15:00
4587;VIERNES;13:00;16:00
4588;VIERNES;09:00;11:00
4589;JUEVES;09:00;12:00
4589;LUNES;13:00;15:00
4590;JUEVES;16:00;19:00
4590;LUNES;14:00;16:00
4591;VIERNES;17:00;20:00
4592;JUEVES;18:00;21:00
4592;MARTES;16:00;19:00
4592;SABADO;18:00;21:00
4593;VIERNES;15:00;17:00
4593;JUEVES;10:00;12:00
4593;MARTES;14:00;16:00
4594;SABADO;15:00;17:00
4594;MARTES;14:00;16:00
4595;MARTES;15:00;18:00
4595;MIERCOLES;09:00;12:00
4596;VIERNES;19:00;21:00
4596;MIERCOLES;13:00;15:00
4596;JUEVES;17:00;20:00
4597;SABADO;16:00;18:00
4597;MARTES;14:00;17:00
4597;VIERNES;09:00;11:00
4598;MARTES;14:00;16:00
4599;MIERCOLES;14:00;17:00
4600;SABADO;19:00;22:00
4600;MIERCOLES;16:00;19:00
4600;JUEVES;15:00;17:00
4601;MARTES;14:00;17:00
4601;SABADO;08:00;11:00
4601;VIERNES;19:00;22:00
4602;SABADO;16:00;18:00
4602;JUEVES;10:00;12:00
4602;VIERNES;19:00;21:00
4603;MARTES;15:00;17:00
4603;SABADO;08:00;10:00
4603;MIERCOLES;14:00;17:00
4604;JUEVES;16:00;19:00
4605;SABADO;19:00;22:00
4605;LUNES;19:00;21:00
4606;MIERCOLES;14:00;17:00
4607;LUNES;13:00;16:00
4607;JUEVES;14:00;16:00
4607;SABADO;15:00;18:00
4608;MARTES;08:00;11:00
4608;MIERCOLES;16:00;19:00
4609;LUNES;13:00;15:00
4609;MARTES;14:00;17:00
4609;VIERNES;14:00;17:00
4610;VIERNES;15:00;17:00
4610;LUNES;11:00;13:00
4610;JUEVES;19:00;21:00
4611;MARTES;19:00;22:00
4611;VIERNES;10:00;12:00
4611;MIERCOLES;17:00;19:00
4612;JUEVES;11:00;14:00
4613;LUNES;19:00;21:00
4613;MIERCOLES;09:00;12:00
4614;MIERCOLES;15:00;18:00
4615;JUEVES;16:00;18:00
4615;MARTES;14:00;17:00
4615;LUNES;13:00;16:00
4616;JUEVES;16:00;18:00
4616;VIERNES;10:00;12:00
4617;SABADO;08:00;10:00
4618;MIERCOLES;18:00;21:00
4619;MIERCOLES;19:00;21:00
4620;MARTES;11:00;13:00
4620;JUEVES;11:00;13:00
4620;SABADO;13:00;16:00
4621;MIERCOLES;16:00;19:00
4621;JUEVES;10:00;13:00
4621;MARTES;13:00;16:00
4622;MARTES;14:00;16:00
4622;MIERCOLES;15:00;18:00
4622;JUEVES;10:00;13:00
4623;SABADO;09:00;12:00
4623;VIERNES;09:00;12:00
4624;VIERNES;17:00;19:00
4624;JUEVES;15:00;17:00
4624;MARTES;11:00;14:00
4625;SABADO;08:00;10:00
4625;LUNES;13:00;15:00
